"date_time","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","caps_per_occ","traps_per_occ","sex","adult","current_breeder","ever_breeder","per","nip","preg","test","head","mass","fate","first_seen","last_seen","days_known_alive","recapped","caps_per_life","traps_per_life","res","caps_per_season","traps_per_season"
2021-09-05 18:00:00,"sept","fall","5.4","5",4,"radio","fed_control","fed","control","219843","0","I2",9,3,4,2,"F","juv-subA","nonbreeder","nonbreeder","1","0","0",NA,11.5,9,"R",2021-09-04 06:00:00,2021-09-05 18:00:00,1.5,"1",4,2,"nonresident",4,2
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"hevonen","unfed_control","unfed","control","219844","1","B4",2,8,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,13.5,"R",2021-08-10 06:00:00,2021-09-08 18:00:00,29.5,"1",4,4,"nonresident",1,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219844","0","A5",1,9,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,14,"R",2021-08-10 06:00:00,2021-09-08 18:00:00,29.5,"1",4,4,"nonresident",3,3
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","219844","0","F4",6,8,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,14,"R",2021-08-10 06:00:00,2021-09-08 18:00:00,29.5,"1",4,4,"nonresident",3,3
2021-09-08 18:00:00,"sept","fall","5.4","5",4,"hevonen","unfed_control","unfed","control","219844","0","B5",2,10,3,3,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,14,"R",2021-08-10 06:00:00,2021-09-08 18:00:00,29.5,"1",4,4,"nonresident",3,3
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"talo","fed_deworm","fed","deworm","219845","1","G1",7,1,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.3,15.5,"S",2021-09-11 06:00:00,2021-09-11 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-14 06:00:00,"july","summer","3.1","3",1,"talo","fed_deworm","fed","deworm","219846","1","A5",1,9,4,4,"M","adult","breeder","breeder",NA,NA,NA,"1",12.9,19.5,"R",2021-07-14 06:00:00,2021-08-13 06:00:00,30,"1",5,5,"resident",5,5
2021-07-14 18:00:00,"july","summer","3.2","3",2,"talo","fed_deworm","fed","deworm","219846","0","H1",8,2,4,4,"M","adult","breeder","breeder",NA,NA,NA,"1",12.9,19.5,"R",2021-07-14 06:00:00,2021-08-13 06:00:00,30,"1",5,5,"resident",5,5
2021-07-15 06:00:00,"july","summer","3.3","3",3,"talo","fed_deworm","fed","deworm","219846","0","E5",5,9,4,4,"M","adult","breeder","breeder",NA,NA,NA,"1",12.9,19.5,"R",2021-07-14 06:00:00,2021-08-13 06:00:00,30,"1",5,5,"resident",5,5
2021-07-15 18:00:00,"july","summer","3.4","3",4,"talo","fed_deworm","fed","deworm","219846","0","E4",5,7,4,4,"M","adult","breeder","breeder",NA,NA,NA,"1",12.9,19.5,"R",2021-07-14 06:00:00,2021-08-13 06:00:00,30,"1",5,5,"resident",5,5
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"talo","fed_deworm","fed","deworm","219846","0","G1",7,1,1,1,"M","adult","breeder","breeder",NA,NA,NA,"1",13.1,19.5,"R",2021-07-14 06:00:00,2021-08-13 06:00:00,30,"1",5,5,"resident",5,5
2021-08-20 06:00:00,"aug","summer","4.3","4",3,"puro","fed_deworm","fed","deworm","219847","1","F4",6,8,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,12.5,"R",2021-08-20 06:00:00,2021-08-20 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-20 18:00:00,"aug","summer","4.4","4",4,"helmipollo","unfed_control","unfed","control","219848","1","A3",1,5,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.6,15.5,"S",2021-08-20 18:00:00,2021-08-20 18:00:00,0,"0",1,1,"nonresident",1,1
2021-07-14 06:00:00,"july","summer","3.1","3",1,"asema","unfed_control","unfed","control","219849","1","A2",1,3,1,1,"M","adult","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,23,"R",2021-07-14 06:00:00,2021-07-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-18 06:00:00,"july","summer","3.1","3",1,"kuoppa","fed_control","fed","control","219850","1","H3",8,6,4,3,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,24.5,"R",2021-07-18 06:00:00,2021-07-19 18:00:00,1.5,"1",4,3,"nonresident",4,3
2021-07-18 18:00:00,"july","summer","3.2","3",2,"kuoppa","fed_control","fed","control","219850","0","K2",11,3,4,3,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,24.5,"R",2021-07-18 06:00:00,2021-07-19 18:00:00,1.5,"1",4,3,"nonresident",4,3
2021-07-19 06:00:00,"july","summer","3.3","3",3,"kuoppa","fed_control","fed","control","219850","0","K2",11,3,4,3,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,24.5,"R",2021-07-18 06:00:00,2021-07-19 18:00:00,1.5,"1",4,3,"nonresident",4,3
2021-07-19 18:00:00,"july","summer","3.4","3",4,"kuoppa","fed_control","fed","control","219850","0","K3",11,5,4,3,"M","adult","breeder","breeder",NA,NA,NA,"1",14.2,24.5,"R",2021-07-18 06:00:00,2021-07-19 18:00:00,1.5,"1",4,3,"nonresident",4,3
2021-07-14 06:00:00,"july","summer","3.1","3",1,"asema","unfed_control","unfed","control","219851","1","C2",3,3,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,12.5,"R",2021-07-14 06:00:00,2021-07-14 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"hevonen","unfed_control","unfed","control","219852","1","A6",1,11,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.4,13.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,4,"nonresident",1,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219852","0","B4",2,8,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.7,14,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,4,"nonresident",4,4
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","219852","0","C5",3,9,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.7,14,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,4,"nonresident",4,4
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"hevonen","unfed_control","unfed","control","219852","0","A6",1,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,14.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,4,"nonresident",4,4
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219852","0","G4",7,7,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,14.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,4,"nonresident",4,4
2021-08-19 06:00:00,"aug","summer","4.1","4",1,"vaarinkorpi","fed_control","fed","control","219853","1","B1",2,2,1,1,"F","adult","breeder","breeder","1","1","0",NA,13.7,23.5,"S",2021-08-19 06:00:00,2021-08-19 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"talo","fed_deworm","fed","deworm","219854","1","C6",3,11,2,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.8,13,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,2,"resident",5,2
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"talo","fed_deworm","fed","deworm","219854","0","C6",3,11,2,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.8,13,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,2,"resident",5,2
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"talo","fed_deworm","fed","deworm","219854","0","C6",3,11,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.2,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,2,"resident",5,2
2021-10-10 18:00:00,"oct","fall","6.2","6",2,"talo","fed_deworm","fed","deworm","219854","0","C5",3,9,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.2,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,2,"resident",5,2
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"talo","fed_deworm","fed","deworm","219854","0","C5",3,9,3,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",13.2,14,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",5,2,"resident",5,2
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"radio","fed_control","fed","control","219855","1","B2",2,4,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.5,12.5,"R",2021-08-10 18:00:00,2021-08-10 18:00:00,0,"0",1,1,"nonresident",1,1
2021-07-15 18:00:00,"july","summer","3.4","3",4,"talo","fed_deworm","fed","deworm","219856","1","H4",8,8,1,1,"F","adult","breeder","breeder","1","1","0",NA,13.1,24.5,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,2
2021-08-12 18:00:00,"aug","summer","4.2","4",2,"talo","fed_deworm","fed","deworm","219856","0","G4",7,7,2,1,"F","adult","breeder","breeder","1","1","0",NA,13.5,26,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,2
2021-08-13 18:00:00,"aug","summer","4.4","4",4,"talo","fed_deworm","fed","deworm","219856","0","G4",7,7,2,1,"F","adult","breeder","breeder","1","1","0",NA,13.5,26,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,2
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"talo","fed_deworm","fed","deworm","219856","0","J2",10,4,2,2,"F","adult","nonbreeder","breeder","1","0","0",NA,12.9,21.5,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,3
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"talo","fed_deworm","fed","deworm","219856","0","J1",10,2,2,2,"F","adult","nonbreeder","breeder","1","0","0",NA,12.9,21.5,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,3
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"talo","fed_deworm","fed","deworm","219856","0","J3",10,6,1,1,"F","adult",NA,"breeder",NA,NA,NA,NA,NA,23,"R",2021-07-15 18:00:00,2021-10-10 06:00:00,86.5,"1",6,5,"nonresident",3,3
2021-08-12 06:00:00,"aug","summer","4.1","4",1,"talo","fed_deworm","fed","deworm","219857","1","K6",11,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.2,13,"R",2021-08-12 06:00:00,2021-08-13 06:00:00,1,"1",2,2,"nonresident",2,2
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"talo","fed_deworm","fed","deworm","219857","0","J5",10,10,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.2,13,"R",2021-08-12 06:00:00,2021-08-13 06:00:00,1,"1",2,2,"nonresident",2,2
2021-08-09 06:00:00,"aug","summer","4.1","4",1,"radio","fed_control","fed","control","219858","1","G1",7,1,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,13,"R",2021-08-09 06:00:00,2021-10-04 06:00:00,56,"1",5,4,"nonresident",3,3
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"radio","fed_control","fed","control","219858","0","G2",7,3,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,13,"R",2021-08-09 06:00:00,2021-10-04 06:00:00,56,"1",5,4,"nonresident",3,3
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"radio","fed_control","fed","control","219858","0","H1",8,2,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,13,"R",2021-08-09 06:00:00,2021-10-04 06:00:00,56,"1",5,4,"nonresident",3,3
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"radio","fed_control","fed","control","219858","0","G1",7,1,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,15.5,"R",2021-08-09 06:00:00,2021-10-04 06:00:00,56,"1",5,4,"nonresident",2,2
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"radio","fed_control","fed","control","219858","0","F1",6,2,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,15.5,"R",2021-08-09 06:00:00,2021-10-04 06:00:00,56,"1",5,4,"nonresident",2,2
2021-08-12 06:00:00,"aug","summer","4.1","4",1,"asema","unfed_control","unfed","control","219859","1","E2",5,3,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.1,12.5,"R",2021-08-12 06:00:00,2021-08-13 06:00:00,1,"1",2,2,"nonresident",2,2
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"asema","unfed_control","unfed","control","219859","0","C2",3,3,2,2,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.1,12.5,"R",2021-08-12 06:00:00,2021-08-13 06:00:00,1,"1",2,2,"nonresident",2,2
2021-07-19 06:00:00,"july","summer","3.3","3",3,"kuoppa","fed_control","fed","control","219860","1","C1",3,1,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.9,17,"R",2021-07-19 06:00:00,2021-07-19 06:00:00,0,"0",1,1,"nonresident",1,1
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"talo","fed_deworm","fed","deworm","219861","1","D1",4,2,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,12.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"talo","fed_deworm","fed","deworm","219861","0","C1",3,1,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,12.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"talo","fed_deworm","fed","deworm","219861","0","C1",3,1,3,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13,12.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"talo","fed_deworm","fed","deworm","219861","0","G2",7,3,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"talo","fed_deworm","fed","deworm","219861","0","E2",5,3,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"talo","fed_deworm","fed","deworm","219861","0","C1",3,1,3,3,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,13.1,14.5,"R",2021-09-11 06:00:00,2021-10-11 18:00:00,30.5,"1",6,4,"resident",6,4
2021-07-14 06:00:00,"july","summer","3.1","3",1,"asema","unfed_control","unfed","control","219862","1","G4",7,7,2,2,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.6,13,"R",2021-07-14 06:00:00,2021-07-15 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-07-15 18:00:00,"july","summer","3.4","3",4,"asema","unfed_control","unfed","control","219862","0","H4",8,8,2,2,"M","juv-subA","breeder","breeder",NA,NA,NA,"1",12.6,13,"R",2021-07-14 06:00:00,2021-07-15 18:00:00,1.5,"1",2,2,"nonresident",2,2
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","219863","1","G6",7,11,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.2,12,"R",2021-07-21 06:00:00,2021-07-21 06:00:00,0,"0",1,1,"nonresident",1,1
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"radio","fed_control","fed","control","219864","1","G1",7,1,2,2,"F","adult","breeder","breeder","1","1","0",NA,13.9,21.5,"R",2021-08-10 06:00:00,2021-08-10 18:00:00,0.5,"1",2,2,"nonresident",2,2
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"radio","fed_control","fed","control","219864","0","G2",7,3,2,2,"F","adult","breeder","breeder","1","1","0",NA,13.9,21.5,"R",2021-08-10 06:00:00,2021-08-10 18:00:00,0.5,"1",2,2,"nonresident",2,2
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"hevonen","unfed_control","unfed","control","219865","1","D5",4,10,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.1,13.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,3,"nonresident",1,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"hevonen","unfed_control","unfed","control","219865","0","D5",4,10,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,16,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,3,"nonresident",4,3
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"hevonen","unfed_control","unfed","control","219865","0","G6",7,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,16,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,3,"nonresident",4,3
2021-10-03 06:00:00,"oct","fall","6.1","6",1,"hevonen","unfed_control","unfed","control","219865","0","E6",5,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,13.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,3,"nonresident",4,3
2021-10-04 06:00:00,"oct","fall","6.3","6",3,"hevonen","unfed_control","unfed","control","219865","0","G6",7,11,2,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.6,13.5,"R",2021-08-10 06:00:00,2021-10-04 06:00:00,55,"1",5,3,"nonresident",4,3
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","219867","1","A2",1,3,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,11,"R",2021-07-21 06:00:00,2021-07-22 06:00:00,1,"1",2,1,"nonresident",2,1
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","219867","0","A2",1,3,2,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,11,"R",2021-07-21 06:00:00,2021-07-22 06:00:00,1,"1",2,1,"nonresident",2,1
2021-08-12 06:00:00,"aug","summer","4.1","4",1,"asema","unfed_control","unfed","control","219868","1","A2",1,3,4,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.7,11,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,1
2021-08-12 18:00:00,"aug","summer","4.2","4",2,"asema","unfed_control","unfed","control","219868","0","A2",1,3,4,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.7,11,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,1
2021-08-13 06:00:00,"aug","summer","4.3","4",3,"asema","unfed_control","unfed","control","219868","0","A2",1,3,4,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.7,11,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,1
2021-08-13 18:00:00,"aug","summer","4.4","4",4,"asema","unfed_control","unfed","control","219868","0","A2",1,3,4,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.7,11,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,1
2021-09-07 06:00:00,"sept","fall","5.1","5",1,"asema","unfed_control","unfed","control","219868","0","C2",3,3,4,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,14,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,2
2021-09-07 18:00:00,"sept","fall","5.2","5",2,"asema","unfed_control","unfed","control","219868","0","C2",3,3,4,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,14,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,2
2021-09-08 06:00:00,"sept","fall","5.3","5",3,"asema","unfed_control","unfed","control","219868","0","C3",3,5,4,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,14,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,2
2021-09-08 18:00:00,"sept","fall","5.4","5",4,"asema","unfed_control","unfed","control","219868","0","C3",3,5,4,2,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,11.8,14,"R",2021-08-12 06:00:00,2021-09-08 18:00:00,27.5,"1",8,3,"nonresident",4,2
2021-08-10 06:00:00,"aug","summer","4.3","4",3,"janakkala","fed_deworm","fed","deworm","219869","1","A4",1,7,1,1,"F","juv-subA","nonbreeder","nonbreeder","0","0","0",NA,12.5,14,"R",2021-08-10 06:00:00,2021-08-10 06:00:00,0,"0",1,1,"nonresident",1,1
2021-07-14 18:00:00,"july","summer","3.2","3",2,"kiirastuli","unfed_deworm","unfed","deworm","219870","1","K2",11,3,1,1,"F","adult","nonbreeder","breeder","1","0","0",NA,13.5,17.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"nonresident",2,2
2021-08-12 06:00:00,"aug","summer","4.1","4",1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K3",11,5,1,1,"F","adult","breeder","breeder","1","1","0",NA,13.6,22,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"nonresident",2,2
2021-09-11 06:00:00,"sept","fall","5.1","5",1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J2",10,4,3,3,"F","adult","breeder","breeder","1","1","0",NA,13,19.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-09-11 18:00:00,"sept","fall","5.2","5",2,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K2",11,3,3,3,"F","adult","breeder","breeder","1","1","0",NA,13,19.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J1",10,2,3,3,"F","adult","breeder","breeder","1","1","0",NA,13,19.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-10-10 06:00:00,"oct","fall","6.1","6",1,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","J5",10,10,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,13.4,21.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-10-11 06:00:00,"oct","fall","6.3","6",3,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","H5",8,10,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,13.4,21.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-10-11 18:00:00,"oct","fall","6.4","6",4,"kiirastuli","unfed_deworm","unfed","deworm","219870","0","K6",11,11,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,13.4,21.5,"R",2021-07-14 18:00:00,2021-10-11 18:00:00,89,"1",8,7,"resident",6,6
2021-08-10 18:00:00,"aug","summer","4.4","4",4,"janakkala","fed_deworm","fed","deworm","219871","1","E6",5,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.3,11.5,"R",2021-08-10 18:00:00,2021-10-06 06:00:00,56.5,"1",2,1,"nonresident",1,1
2021-10-06 06:00:00,"oct","fall","6.1","6",1,"janakkala","fed_deworm","fed","deworm","219871","0","E6",5,11,1,1,"M","juv-subA","nonbreeder","nonbreeder",NA,NA,NA,"0",12.7,15.5,"R",2021-08-10 18:00:00,2021-10-06 06:00:00,56.5,"1",2,1,"nonresident",1,1
2021-07-21 06:00:00,"july","summer","3.1","3",1,"vaarinkorpi","fed_control","fed","control","219872","1","A1",1,1,3,2,"F","adult","breeder","breeder","1","1","0",NA,14.1,24,"R",2021-07-21 06:00:00,2021-08-20 06:00:00,30,"1",5,2,"resident",5,2
2021-07-22 06:00:00,"july","summer","3.3","3",3,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,3,2,"F","adult","breeder","breeder","1","1","0",NA,14.1,24,"R",2021-07-21 06:00:00,2021-08-20 06:00:00,30,"1",5,2,"resident",5,2
2021-07-22 18:00:00,"july","summer","3.4","3",4,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,3,2,"F","adult","breeder","breeder","1","1","0",NA,14.1,24,"R",2021-07-21 06:00:00,2021-08-20 06:00:00,30,"1",5,2,"resident",5,2
2021-08-19 06:00:00,"aug","summer","4.1","4",1,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,2,1,"F","adult","breeder","breeder","1","1","1",NA,13.9,24.5,"R",2021-07-21 06:00:00,2021-08-20 06:00:00,30,"1",5,2,"resident",5,2
2021-08-20 06:00:00,"aug","summer","4.3","4",3,"vaarinkorpi","fed_control","fed","control","219872","0","C1",3,1,2,1,"F","adult","breeder","breeder","1","1","1",NA,13.9,24.5,"R",2021-07-21 06:00:00,2021-08-20 06:00:00,30,"1",5,2,"resident",5,2
2021-08-12 06:00:00,"aug","summer","4.1","4",1,"kiirastuli","unfed_deworm","unfed","deworm","219873","1","K6",11,11,2,2,"F","adult","breeder","breeder","1","1","0",NA,13.6,18.5,"R",2021-08-12 06:00:00,2021-10-11 18:00:00,60.5,"1",8,6,"nonresident",2,2
2021-08-12 18:00:00,"aug","summer","4.2","4",2,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","E6",5,11,2,2,"F","adult","breeder","breeder","1","1","0",NA,13.6,18.5,"R",2021-08-12 06:00:00,2021-10-11 18:00:00,60.5,"1",8,6,"nonresident",2,2
2021-09-11 18:00:00,"sept","fall","5.2","5",2,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","E6",5,11,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,12.8,18.5,"R",2021-08-12 06:00:00,2021-10-11 18:00:00,60.5,"1",8,6,"resident",6,6
2021-09-12 06:00:00,"sept","fall","5.3","5",3,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","I6",9,11,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,12.8,18.5,"R",2021-08-12 06:00:00,2021-10-11 18:00:00,60.5,"1",8,6,"resident",6,6
2021-09-12 18:00:00,"sept","fall","5.4","5",4,"kiirastuli","unfed_deworm","unfed","deworm","219873","0","K6",11,11,3,3,"F","adult","nonbreeder","breeder","0","0","0",NA,12.8,18.5,"R",2021-08-12 06:00:00,2021-10-11 18:00:00,60.5,"1",8,6,"resident",6,6
